chain,x_mm,r_mm,diameter_mm,segment,source,station
skin_id,2253.0000,78.32043,156.64087,skin ID boattail,DERIVED,
skin_id,2254.0000,78.17989,156.35979,skin ID boattail,DERIVED,
skin_id,2255.0000,78.03935,156.07871,skin ID boattail,DERIVED,
skin_id,2256.0000,77.89881,155.79762,skin ID boattail,DERIVED,
skin_id,2257.0000,77.75827,155.51654,skin ID boattail,DERIVED,
skin_id,2258.0000,77.61773,155.23546,skin ID boattail,DERIVED,
skin_id,2259.0000,77.47719,154.95438,skin ID boattail,DERIVED,
skin_id,2260.0000,77.33665,154.67330,skin ID boattail,DERIVED,
skin_id,2261.0000,77.19611,154.39222,skin ID boattail,DERIVED,
skin_id,2262.0000,77.05557,154.11113,skin ID boattail,DERIVED,
skin_id,2263.0000,76.91503,153.83005,skin ID boattail,DERIVED,
skin_id,2263.0752,76.90446,153.80892,skin ID boattail,DERIVED,nozzle_throat
skin_id,2264.0000,76.77449,153.54897,skin ID boattail,DERIVED,
skin_id,2265.0000,76.63394,153.26789,skin ID boattail,DERIVED,
skin_id,2266.0000,76.49340,152.98681,skin ID boattail,DERIVED,
skin_id,2267.0000,76.35286,152.70573,skin ID boattail,DERIVED,
skin_id,2268.0000,76.21232,152.42464,skin ID boattail,DERIVED,
skin_id,2269.0000,76.07178,152.14356,skin ID boattail,DERIVED,
skin_id,2270.0000,75.93124,151.86248,skin ID boattail,DERIVED,
skin_id,2271.0000,75.79070,151.58140,skin ID boattail,DERIVED,
skin_id,2272.0000,75.65016,151.30032,skin ID boattail,DERIVED,
skin_id,2273.0000,75.50962,151.01924,skin ID boattail,DERIVED,
skin_id,2273.6073,75.42426,150.84852,skin ID boattail,DERIVED,nozzle_exit
centrebody,0.0000,0.00000,0.00000,spike cone,ASSUMED,nose_tip
centrebody,1.0000,0.36397,0.72794,spike cone,ASSUMED,
centrebody,2.0000,0.72794,1.45588,spike cone,ASSUMED,
centrebody,3.0000,1.09191,2.18382,spike cone,ASSUMED,
centrebody,4.0000,1.45588,2.91176,spike cone,ASSUMED,
centrebody,5.0000,1.81985,3.63970,spike cone,ASSUMED,
centrebody,6.0000,2.18382,4.36764,spike cone,ASSUMED,
centrebody,7.0000,2.54779,5.09558,spike cone,ASSUMED,
centrebody,8.0000,2.91176,5.82352,spike cone,ASSUMED,
centrebody,9.0000,3.27573,6.55146,spike cone,ASSUMED,
centrebody,10.0000,3.63970,7.27940,spike cone,ASSUMED,
centrebody,11.0000,4.00367,8.00735,spike cone,ASSUMED,
centrebody,12.0000,4.36764,8.73529,spike cone,ASSUMED,
centrebody,13.0000,4.73161,9.46323,spike cone,ASSUMED,
centrebody,14.0000,5.09558,10.19117,spike cone,ASSUMED,
centrebody,15.0000,5.45955,10.91911,spike cone,ASSUMED,
centrebody,16.0000,5.82352,11.64705,spike cone,ASSUMED,
centrebody,17.0000,6.18749,12.37499,spike cone,ASSUMED,
centrebody,18.0000,6.55146,13.10293,spike cone,ASSUMED,
centrebody,19.0000,6.91543,13.83087,spike cone,ASSUMED,
centrebody,20.0000,7.27940,14.55881,spike cone,ASSUMED,
centrebody,21.0000,7.64337,15.28675,spike cone,ASSUMED,
centrebody,22.0000,8.00735,16.01469,spike cone,ASSUMED,
centrebody,23.0000,8.37132,16.74263,spike cone,ASSUMED,
centrebody,24.0000,8.73529,17.47057,spike cone,ASSUMED,
centrebody,25.0000,9.09926,18.19851,spike cone,ASSUMED,
centrebody,26.0000,9.46323,18.92645,spike cone,ASSUMED,
centrebody,27.0000,9.82720,19.65439,spike cone,ASSUMED,
centrebody,28.0000,10.19117,20.38233,spike cone,ASSUMED,
centrebody,29.0000,10.55514,21.11027,spike cone,ASSUMED,
centrebody,30.0000,10.91911,21.83821,spike cone,ASSUMED,
centrebody,31.0000,11.28308,22.56615,spike cone,ASSUMED,
centrebody,32.0000,11.64705,23.29409,spike cone,ASSUMED,
centrebody,33.0000,12.01102,24.02204,spike cone,ASSUMED,
centrebody,34.0000,12.37499,24.74998,spike cone,ASSUMED,
centrebody,35.0000,12.73896,25.47792,spike cone,ASSUMED,
centrebody,36.0000,13.10293,26.20586,spike cone,ASSUMED,
centrebody,37.0000,13.46690,26.93380,spike cone,ASSUMED,
centrebody,38.0000,13.83087,27.66174,spike cone,ASSUMED,
centrebody,39.0000,14.19484,28.38968,spike cone,ASSUMED,
centrebody,40.0000,14.55881,29.11762,spike cone,ASSUMED,
centrebody,41.0000,14.92278,29.84556,spike cone,ASSUMED,
centrebody,42.0000,15.28675,30.57350,spike cone,ASSUMED,
centrebody,43.0000,15.65072,31.30144,spike cone,ASSUMED,
centrebody,44.0000,16.01469,32.02938,spike cone,ASSUMED,
centrebody,45.0000,16.37866,32.75732,spike cone,ASSUMED,
centrebody,46.0000,16.74263,33.48526,spike cone,ASSUMED,
centrebody,47.0000,17.10660,34.21320,spike cone,ASSUMED,
centrebody,48.0000,17.47057,34.94114,spike cone,ASSUMED,
centrebody,49.0000,17.83454,35.66908,spike cone,ASSUMED,
centrebody,50.0000,18.19851,36.39702,spike cone,ASSUMED,
centrebody,51.0000,18.56248,37.12496,spike cone,ASSUMED,
centrebody,52.0000,18.92645,37.85290,spike cone,ASSUMED,
centrebody,53.0000,19.29042,38.58084,spike cone,ASSUMED,
centrebody,54.0000,19.65439,39.30879,spike cone,ASSUMED,
centrebody,55.0000,20.01836,40.03673,spike cone,ASSUMED,
centrebody,56.0000,20.38233,40.76467,spike cone,ASSUMED,
centrebody,57.0000,20.74630,41.49261,spike cone,ASSUMED,
centrebody,58.0000,21.11027,42.22055,spike cone,ASSUMED,
centrebody,59.0000,21.47424,42.94849,spike cone,ASSUMED,
centrebody,60.0000,21.83821,43.67643,spike cone,ASSUMED,
centrebody,61.0000,22.20218,44.40437,spike cone,ASSUMED,
centrebody,62.0000,22.56615,45.13231,spike cone,ASSUMED,
centrebody,63.0000,22.93012,45.86025,spike cone,ASSUMED,
centrebody,64.0000,23.29409,46.58819,spike cone,ASSUMED,
centrebody,65.0000,23.65807,47.31613,spike cone,ASSUMED,
centrebody,66.0000,24.02204,48.04407,spike cone,ASSUMED,
centrebody,67.0000,24.38601,48.77201,spike cone,ASSUMED,
centrebody,68.0000,24.74998,49.49995,spike cone,ASSUMED,
centrebody,69.0000,25.11395,50.22789,spike cone,ASSUMED,
centrebody,70.0000,25.47792,50.95583,spike cone,ASSUMED,
centrebody,71.0000,25.84189,51.68377,spike cone,ASSUMED,
centrebody,72.0000,26.20586,52.41171,spike cone,ASSUMED,
centrebody,73.0000,26.56983,53.13965,spike cone,ASSUMED,
centrebody,74.0000,26.93380,53.86759,spike cone,ASSUMED,
centrebody,75.0000,27.29777,54.59554,spike cone,ASSUMED,
centrebody,76.0000,27.66174,55.32348,spike cone,ASSUMED,
centrebody,77.0000,28.02571,56.05142,spike cone,ASSUMED,
centrebody,78.0000,28.38968,56.77936,spike cone,ASSUMED,
centrebody,79.0000,28.75365,57.50730,spike cone,ASSUMED,
centrebody,80.0000,29.11762,58.23524,spike cone,ASSUMED,
centrebody,81.0000,29.48159,58.96318,spike cone,ASSUMED,
centrebody,82.0000,29.84556,59.69112,spike cone,ASSUMED,
centrebody,83.0000,30.20953,60.41906,spike cone,ASSUMED,
centrebody,84.0000,30.57350,61.14700,spike cone,ASSUMED,
centrebody,85.0000,30.93747,61.87494,spike cone,ASSUMED,
centrebody,86.0000,31.30144,62.60288,spike cone,ASSUMED,
centrebody,87.0000,31.66541,63.33082,spike cone,ASSUMED,
centrebody,88.0000,32.02938,64.05876,spike cone,ASSUMED,
centrebody,89.0000,32.39335,64.78670,spike cone,ASSUMED,
centrebody,90.0000,32.75732,65.51464,spike cone,ASSUMED,
centrebody,91.0000,33.12129,66.24258,spike cone,ASSUMED,
centrebody,92.0000,33.48526,66.97052,spike cone,ASSUMED,
centrebody,93.0000,33.84923,67.69846,spike cone,ASSUMED,
centrebody,94.0000,34.21320,68.42640,spike cone,ASSUMED,
centrebody,95.0000,34.57717,69.15434,spike cone,ASSUMED,
centrebody,96.0000,34.94114,69.88228,spike cone,ASSUMED,
centrebody,97.0000,35.30511,70.61023,spike cone,ASSUMED,
centrebody,98.0000,35.66908,71.33817,spike cone,ASSUMED,
centrebody,99.0000,36.03305,72.06611,spike cone,ASSUMED,
centrebody,100.0000,36.39702,72.79405,spike cone,ASSUMED,
centrebody,101.0000,36.76099,73.52199,spike cone,ASSUMED,
centrebody,102.0000,37.12496,74.24993,spike cone,ASSUMED,
centrebody,103.0000,37.48893,74.97787,spike cone,ASSUMED,
centrebody,104.0000,37.85290,75.70581,spike cone,ASSUMED,
centrebody,105.0000,38.21687,76.43375,spike cone,ASSUMED,
centrebody,106.0000,38.58084,77.16169,spike cone,ASSUMED,
centrebody,107.0000,38.94482,77.88963,spike cone,ASSUMED,
centrebody,108.0000,39.30879,78.61757,spike cone,ASSUMED,
centrebody,109.0000,39.67276,79.34551,spike cone,ASSUMED,
centrebody,110.0000,40.03673,80.07345,spike cone,ASSUMED,
centrebody,111.0000,40.40070,80.80139,spike cone,ASSUMED,
centrebody,112.0000,40.76467,81.52933,spike cone,ASSUMED,
centrebody,113.0000,41.12864,82.25727,spike cone,ASSUMED,
centrebody,114.0000,41.49261,82.98521,spike cone,ASSUMED,
centrebody,115.0000,41.85658,83.71315,spike cone,ASSUMED,
centrebody,116.0000,42.22055,84.44109,spike cone,ASSUMED,
centrebody,117.0000,42.58452,85.16903,spike cone,ASSUMED,
centrebody,118.0000,42.94849,85.89698,spike cone,ASSUMED,
centrebody,119.0000,43.31246,86.62492,spike cone,ASSUMED,
centrebody,120.0000,43.67643,87.35286,spike cone,ASSUMED,
centrebody,121.0000,44.04040,88.08080,spike cone,ASSUMED,
centrebody,122.0000,44.40437,88.80874,spike cone,ASSUMED,
centrebody,123.0000,44.76834,89.53668,spike cone,ASSUMED,
centrebody,124.0000,45.13231,90.26462,spike cone,ASSUMED,
centrebody,125.0000,45.49628,90.99256,spike cone,ASSUMED,
centrebody,126.0000,45.86025,91.72050,spike cone,ASSUMED,
centrebody,127.0000,46.22422,92.44844,spike cone,ASSUMED,
centrebody,128.0000,46.58819,93.17638,spike cone,ASSUMED,
centrebody,129.0000,46.95216,93.90432,spike cone,ASSUMED,
centrebody,130.0000,47.31613,94.63226,spike cone,ASSUMED,
centrebody,131.0000,47.68010,95.36020,spike cone,ASSUMED,
centrebody,132.0000,48.04407,96.08814,spike cone,ASSUMED,
centrebody,133.0000,48.40804,96.81608,spike cone,ASSUMED,
centrebody,134.0000,48.77201,97.54402,spike cone,ASSUMED,
centrebody,135.0000,49.13598,98.27196,spike cone,ASSUMED,
centrebody,136.0000,49.49995,98.99990,spike cone,ASSUMED,
centrebody,137.0000,49.86392,99.72784,spike cone,ASSUMED,
centrebody,138.0000,50.22789,100.45578,spike cone,ASSUMED,
centrebody,139.0000,50.59186,101.18373,spike cone,ASSUMED,
centrebody,140.0000,50.95583,101.91167,spike cone,ASSUMED,
centrebody,141.0000,51.31980,102.63961,spike cone,ASSUMED,
centrebody,142.0000,51.68377,103.36755,spike cone,ASSUMED,
centrebody,143.0000,52.04774,104.09549,spike cone,ASSUMED,
centrebody,144.0000,52.41171,104.82343,spike cone,ASSUMED,
centrebody,145.0000,52.77568,105.55137,spike cone,ASSUMED,
centrebody,146.0000,53.13965,106.27931,spike cone,ASSUMED,
centrebody,147.0000,53.50362,107.00725,spike cone,ASSUMED,
centrebody,148.0000,53.86759,107.73519,spike cone,ASSUMED,
centrebody,149.0000,54.23156,108.46313,spike cone,ASSUMED,
centrebody,150.0000,54.59554,109.19107,spike cone,ASSUMED,
centrebody,151.0000,54.95951,109.91901,spike cone,ASSUMED,
centrebody,152.0000,55.32348,110.64695,spike cone,ASSUMED,
centrebody,153.0000,55.68745,111.37489,spike cone,ASSUMED,
centrebody,153.4576,55.85400,111.70800,spike cone,ASSUMED,cowl_lip
centrebody,154.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,155.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,156.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,157.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,158.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,159.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,160.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,161.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,162.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,163.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,164.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,165.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,166.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,167.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,168.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,169.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,170.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,171.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,172.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,173.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,174.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,175.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,176.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,177.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,178.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,179.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,180.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,181.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,182.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,183.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,184.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,185.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,186.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,187.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,188.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,189.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,190.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,191.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,192.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,193.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,194.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,195.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,196.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,197.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,198.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,199.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,200.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,201.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,202.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,203.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,204.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,205.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,206.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,207.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,208.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,209.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,210.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,211.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,212.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,213.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,214.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,215.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,216.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,217.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,218.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,219.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,220.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,221.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,222.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,223.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,224.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,225.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,226.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,227.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,228.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,229.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,230.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,231.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,232.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,233.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,234.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,235.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,236.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,237.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,238.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,239.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,240.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,241.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,242.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,243.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,244.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,245.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,246.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,247.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,248.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,249.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,250.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,251.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,252.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,253.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,254.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,255.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,256.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,257.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,258.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,259.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,260.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,261.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,262.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,263.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,264.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,265.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,266.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,267.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,268.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,269.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,270.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,271.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,272.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,273.0000,55.85400,111.70800,centrebody barrel,ASSUMED,
centrebody,273.4576,55.85400,111.70800,centrebody barrel,ASSUMED,centrebody_max_dia_end
centrebody,274.0000,55.85194,111.70388,centrebody closure,ASSUMED,
centrebody,275.0000,55.83742,111.67484,centrebody closure,ASSUMED,
centrebody,276.0000,55.80915,111.61830,centrebody closure,ASSUMED,
centrebody,277.0000,55.76731,111.53461,centrebody closure,ASSUMED,
centrebody,278.0000,55.71208,111.42415,centrebody closure,ASSUMED,
centrebody,279.0000,55.64364,111.28728,centrebody closure,ASSUMED,
centrebody,280.0000,55.56218,111.12435,centrebody closure,ASSUMED,
centrebody,281.0000,55.46787,110.93574,centrebody closure,ASSUMED,
centrebody,282.0000,55.36090,110.72180,centrebody closure,ASSUMED,
centrebody,283.0000,55.24145,110.48291,centrebody closure,ASSUMED,
centrebody,284.0000,55.10971,110.21941,centrebody closure,ASSUMED,
centrebody,285.0000,54.96584,109.93168,centrebody closure,ASSUMED,
centrebody,286.0000,54.81004,109.62008,centrebody closure,ASSUMED,
centrebody,287.0000,54.64248,109.28497,centrebody closure,ASSUMED,
centrebody,288.0000,54.46336,108.92672,centrebody closure,ASSUMED,
centrebody,289.0000,54.27284,108.54568,centrebody closure,ASSUMED,
centrebody,290.0000,54.07111,108.14222,centrebody closure,ASSUMED,
centrebody,291.0000,53.85836,107.71671,centrebody closure,ASSUMED,
centrebody,292.0000,53.63475,107.26951,centrebody closure,ASSUMED,
centrebody,293.0000,53.40049,106.80098,centrebody closure,ASSUMED,
centrebody,294.0000,53.15574,106.31148,centrebody closure,ASSUMED,
centrebody,295.0000,52.90069,105.80138,centrebody closure,ASSUMED,
centrebody,296.0000,52.63552,105.27104,centrebody closure,ASSUMED,
centrebody,297.0000,52.36041,104.72082,centrebody closure,ASSUMED,
centrebody,298.0000,52.07555,104.15109,centrebody closure,ASSUMED,
centrebody,299.0000,51.78110,103.56221,centrebody closure,ASSUMED,
centrebody,300.0000,51.47727,102.95454,centrebody closure,ASSUMED,
centrebody,301.0000,51.16423,102.32845,centrebody closure,ASSUMED,
centrebody,302.0000,50.84215,101.68430,centrebody closure,ASSUMED,
centrebody,303.0000,50.51123,101.02245,centrebody closure,ASSUMED,
centrebody,304.0000,50.17163,100.34327,centrebody closure,ASSUMED,
centrebody,305.0000,49.82356,99.64711,centrebody closure,ASSUMED,
centrebody,306.0000,49.46718,98.93435,centrebody closure,ASSUMED,
centrebody,307.0000,49.10267,98.20535,centrebody closure,ASSUMED,
centrebody,308.0000,48.73023,97.46046,centrebody closure,ASSUMED,
centrebody,309.0000,48.35003,96.70005,centrebody closure,ASSUMED,
centrebody,310.0000,47.96225,95.92449,centrebody closure,ASSUMED,
