x_mm,region,flow_radius_mm,flow_area_cm2,area_over_body,area_over_throat,equivalent_radius_mm,station
1620.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1621.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1622.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1623.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1624.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1625.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1626.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1627.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1628.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1629.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1630.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1631.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1632.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1633.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1634.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1635.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1636.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1637.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1638.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1639.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1640.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1641.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1642.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1643.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1644.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1645.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1646.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1647.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1648.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1649.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1650.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1651.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1652.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1653.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1654.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1655.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1656.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1657.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1658.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1659.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1660.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1661.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1662.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1663.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1664.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1665.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1666.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1667.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1668.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1669.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1670.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1671.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1672.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1673.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1674.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1675.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1676.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1677.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1678.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1679.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1680.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1681.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1682.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1683.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1684.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1685.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1686.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1687.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1688.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1689.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1690.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1691.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1692.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1693.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1694.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1695.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1696.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1697.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1698.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1699.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1700.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1701.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1702.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1703.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1704.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1705.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1706.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1707.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1708.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1709.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1710.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1711.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1712.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1713.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1714.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1715.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1716.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1717.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1718.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1719.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1720.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1721.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1722.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1723.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1724.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1725.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1726.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1727.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1728.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1729.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1730.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1731.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1732.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1733.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1734.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1735.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1736.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1737.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1738.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1739.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1740.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1741.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1742.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1743.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1744.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1745.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1746.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1747.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1748.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1749.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1750.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1751.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1752.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1753.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1754.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1755.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1756.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1757.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1758.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1759.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1760.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1761.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1762.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1763.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1764.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1765.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1766.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1767.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1768.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1769.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1770.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1771.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1772.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1773.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1774.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1775.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1776.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1777.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1778.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1779.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1780.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1781.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1782.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1783.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1784.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1785.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1786.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1787.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1788.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1789.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1790.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1791.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1792.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1793.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1794.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1795.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1796.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1797.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1798.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1799.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1800.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1801.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1802.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1803.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1804.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1805.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1806.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1807.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1808.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1809.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1810.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1811.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1812.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1813.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1814.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1815.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1816.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1817.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1818.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1819.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1820.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1821.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1822.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1823.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1824.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1825.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1826.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1827.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1828.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1829.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1830.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1831.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1832.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1833.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1834.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1835.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1836.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1837.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1838.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1839.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1840.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1841.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1842.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1843.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1844.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1845.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1846.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1847.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1848.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1849.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1850.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1851.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1852.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1853.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1854.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1855.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1856.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1857.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1858.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1859.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1860.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1861.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1862.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1863.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1864.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1865.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1866.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1867.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1868.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1869.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1870.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1871.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1872.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1873.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1874.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1875.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1876.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1877.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1878.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1879.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1880.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1881.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1882.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1883.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1884.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1885.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1886.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1887.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1888.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1889.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1890.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1891.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1892.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1893.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1894.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1895.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1896.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1897.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1898.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1899.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1900.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1901.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1902.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1903.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1904.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1905.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1906.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1907.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1908.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1909.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
