fuel_key,minimum_cycle_period_s,burn_duration_s,ignition_pressure_ratio_max,target_equivalence_ratio,feasible,completed_cycles,mean_net_thrust_n,peak_net_thrust_n,mean_fuel_mass_flow_kg_per_s,specific_impulse_s,peak_chamber_pressure_pa,peak_chamber_pressure_ratio,peak_chamber_temperature_k,relative_mass_balance_residual,relative_energy_balance_residual
ethanol_reference,0.014,0.003,1.02,0.8,True,18,131.61809313133176,1043.1570498253564,0.05246545668643266,255.81232293354805,126123.73176869747,1.22273724971937,1886.8908793239611,-1.6031937896983005e-14,-2.1222748158710557e-14
ethanol_reference,0.014,0.003,1.02,0.9,True,17,158.94145623402662,1288.848212159298,0.05969041746923164,271.5262963602205,132574.12203180886,1.2852721298670484,2156.27507136586,-9.776749227323422e-15,3.9492763996965326e-14
ethanol_reference,0.014,0.003,1.02,1.0,True,16,181.15940270324785,1528.9294361105929,0.0671296440814341,275.18569865468726,139113.80692128805,1.3486726985281297,2431.133977516988,-3.0892028446209118e-15,2.0194569883699172e-14
ethanol_reference,0.014,0.003,1.02,1.1,True,16,184.43388976941105,1537.4813864334646,0.07346854725479479,255.98740501593144,139351.14326093078,1.350973613503635,2410.078144163444,-6.329594616638173e-17,-2.5125125136877442e-14
ethanol_reference,0.014,0.003,1.03,0.7,True,19,99.76068456876447,796.175432730293,0.04546231084890388,223.76246515634142,119880.20754568675,1.162207882803705,1624.7916864029646,-2.208459670601698e-15,-4.531674546690264e-14
ethanol_reference,0.014,0.003,1.03,0.8,True,18,131.61714594972227,1043.157049825655,0.05246575724490828,255.80901654447987,126123.73176870518,1.2227372497194449,1886.8908793239611,-1.7638161336038228e-14,-1.779554177900744e-14
ethanol_reference,0.014,0.003,1.03,0.9,True,17,158.9413125823791,1288.8482121593397,0.059690469347017217,271.52581496721604,132574.12203180997,1.285272129867059,2156.27507136586,-8.375065053422676e-15,4.05097216283104e-14
ethanol_reference,0.014,0.003,1.03,1.0,True,16,181.16062128752873,1528.9294361105929,0.06712916241555587,275.18952424354893,139113.80692128805,1.3486726985281297,2431.1339775168517,-4.3897224194508576e-15,1.2192724033418242e-14
ethanol_reference,0.014,0.003,1.03,1.1,True,16,183.99090871815616,1537.4813864334803,0.07349917351174404,255.2661529322739,139351.1432609312,1.350973613503639,2410.078144163444,-6.630376677418854e-16,-2.9081605049666855e-14
ethanol_reference,0.014,0.003,1.05,0.7,True,19,99.76043992902243,796.1754327309607,0.045462379334381596,223.76157935161578,119880.20754570326,1.1622078828038651,1624.7916864029646,-3.75305186225551e-15,-3.816613201068593e-14
ethanol_reference,0.014,0.003,1.05,0.8,True,18,131.6162030040907,1043.157049825846,0.05246605653984393,255.80572458679552,126123.73176871015,1.2227372497194928,1886.8908793239611,-1.6600979089846837e-14,-2.0610104076502144e-14
ethanol_reference,0.014,0.003,1.05,0.9,True,17,158.9410838345325,1288.8482121594484,0.05969055197729555,271.5250483125121,132574.1220318129,1.2852721298670875,2156.27507136586,-8.437348553308714e-15,4.034465251113915e-14
ethanol_reference,0.014,0.003,1.05,1.0,True,16,181.16274461957195,1528.9294361105929,0.06712832289146019,275.19619129298803,139113.80692128805,1.3486726985281297,2431.1339775166107,-2.4734907391064357e-15,1.3932867248688366e-14
ethanol_reference,0.014,0.003,1.05,1.1,True,16,183.5024640545157,1537.4813864335265,0.07354203382308852,254.4401181070447,139351.14326093247,1.3509736135036514,2410.078144163444,-4.3490762529350633e-16,-2.919093908027408e-14
ethanol_reference,0.014,0.003,1.08,0.7,True,19,99.7602774091112,796.1754327315919,0.04546242483934839,223.7609908506246,119880.20754571896,1.1622078828040174,1624.7916864029646,-3.17985916874087e-15,-3.5687739418735744e-14
ethanol_reference,0.014,0.003,1.08,0.8,True,18,131.61510822561044,1043.1570498261822,0.05246640412815108,255.8019021137541,126123.73176871879,1.2227372497195768,1886.8908793239611,-1.592897264411121e-14,-2.3786291895661436e-14
ethanol_reference,0.014,0.003,1.08,0.9,True,17,158.9408564254189,1288.8482121595857,0.05969063414980702,271.52428602925266,132574.1220318166,1.2852721298671235,2156.27507136586,-8.75309007533892e-15,4.649653330540272e-14
ethanol_reference,0.014,0.003,1.08,1.0,True,16,181.16575775536307,1528.9294361105929,0.06712713102900894,275.2056546849013,139113.80692128805,1.3486726985281297,2431.133977516174,-4.799841444896511e-15,1.928482734253568e-14
ethanol_reference,0.014,0.003,1.08,1.1,True,16,183.08293042048894,1537.4813864335845,0.07360322973617289,253.64733740417773,139351.1432609341,1.3509736135036672,2410.078144163444,-1.9802704879440313e-15,-2.7873129166256144e-14
ethanol_reference,0.014,0.004,1.01,0.7,True,18,72.48570821367043,522.7577693958114,0.04340083042236151,170.3074599157527,113242.56408036675,1.0978576308599433,1697.9667006766404,6.3072153820461845e-15,2.5461074616978593e-15
ethanol_reference,0.014,0.004,1.01,0.8,True,17,97.68041754404987,695.9259836683544,0.05041604391518753,197.56866609304805,117413.44746830285,1.1382932761675058,2003.4871490440955,3.4162556335095077e-15,1.8497157188289616e-14
ethanol_reference,0.014,0.004,1.01,0.9,True,16,123.00862411189264,869.4218393357224,0.05720179206413695,219.28314449023404,121707.01005847918,1.1799182648939583,2327.717909424938,-6.755967012240765e-16,-4.8992670517971264e-14
ethanol_reference,0.014,0.004,1.01,1.0,True,16,147.23055508372127,1045.4204037491966,0.06413893623062336,234.07526361955595,126182.05459699163,1.2233026745895685,2600.0000000000005,-7.089991474160499e-15,-1.8769880876608076e-14
ethanol_reference,0.014,0.004,1.01,1.1,True,16,149.131977515559,1050.3638156197828,0.07034511961583895,216.18030671716235,126309.50852626454,1.2245383077631167,2600.0,-6.7810757417369425e-15,1.091596905759472e-14
ethanol_reference,0.014,0.004,1.02,0.7,True,18,72.48537887306745,522.7577693958114,0.04340092234996113,170.30632539260048,113242.56408036675,1.0978576308599433,1697.9667006771147,7.19215525186329e-15,-1.5351473708930665e-14
ethanol_reference,0.014,0.004,1.02,0.8,True,17,97.68003377749264,695.9259836684374,0.05041616651193246,197.56740946094396,117413.44746830488,1.1382932761675253,2003.4871490440955,2.2662863767134026e-15,2.9315356798056756e-14
ethanol_reference,0.014,0.004,1.02,0.9,True,16,122.72268768592042,869.4218393357474,0.05722707918298605,218.6767455550402,121707.0100584798,1.1799182648939646,2327.717909424938,-6.904692066119307e-16,-4.4218063984517836e-14
ethanol_reference,0.014,0.004,1.02,1.0,True,16,147.22973855752764,1045.4204037491966,0.06413926057628863,234.07278177309456,126182.05459699163,1.2233026745895685,2600.0000000000005,-6.912971421403965e-15,-2.043514416893934e-14
ethanol_reference,0.014,0.004,1.02,1.1,True,16,149.13067238199093,1050.3638156197828,0.07034568685014231,216.17667164750736,126309.50852626454,1.2245383077631167,2600.0,-7.392562914255822e-15,1.133168869974134e-14
ethanol_reference,0.014,0.004,1.03,0.7,True,18,72.48511624498225,522.7577693958114,0.043400995669237524,170.3054206357491,113242.56408036675,1.0978576308599433,1697.9667006774391,6.030364110343042e-15,2.6191255853117306e-15
ethanol_reference,0.014,0.004,1.03,0.8,True,17,97.67977886524892,695.9259836684374,0.05041624796178427,197.56657469729723,117413.44746830488,1.1382932761675253,2003.4871490440955,2.1896755360443222e-15,3.231864590970145e-14
ethanol_reference,0.014,0.004,1.03,0.9,True,16,122.44152088709501,869.4218393357638,0.05725235824587951,218.07940810758197,121707.01005848018,1.1799182648939681,2327.717909424938,-3.4477248484891967e-15,-4.9261639913415496e-14
ethanol_reference,0.014,0.004,1.03,1.0,True,16,147.2289252379595,1045.4204037491966,0.06413958372721652,234.07030940981426,126182.05459699163,1.2233026745895685,2600.0000000000005,-7.477012693328972e-15,-2.0803835721381006e-14
ethanol_reference,0.014,0.004,1.03,1.1,True,16,149.12963206850867,1050.3638156197828,0.07034613910155506,216.17377385297019,126309.50852626454,1.2245383077631167,2600.0,-7.436366089750299e-15,1.2169000568639586e-14
ethanol_reference,0.014,0.004,1.05,0.7,True,18,72.4846584434784,522.7577693958114,0.043401123503475005,170.3038434041099,113242.56408036675,1.0978576308599433,1697.9667006756486,4.533121982472696e-15,2.1443912035640425e-16
ethanol_reference,0.014,0.004,1.05,0.8,True,17,97.67933455398952,695.92598366852,0.05041638996006131,197.56511959008415,117413.44746830685,1.1382932761675444,2003.4871490440955,3.82686713924773e-15,2.4277846173798507e-14
ethanol_reference,0.014,0.004,1.05,0.9,True,16,122.00235062340268,869.4218393358173,0.057292788061628054,217.14386602774513,121707.0100584815,1.1799182648939808,2327.717909424938,-8.086910088915351e-16,-4.4758000965006115e-14
ethanol_reference,0.014,0.004,1.05,1.0,True,16,147.22779194965835,1045.4204037491966,0.06414003414082349,234.06686395331005,126182.05459699163,1.2233026745895685,2600.0000000000005,-7.294493111859705e-15,-2.3600967295616907e-14
ethanol_reference,0.014,0.004,1.05,1.1,True,16,149.12756151806204,1050.3638156197828,0.07034703952147733,216.1680055283693,126309.50852626454,1.2245383077631167,2600.0,-7.548069890269565e-15,7.13988775668132e-15
ethanol_reference,0.014,0.004,1.08,0.7,True,18,72.4843978653468,522.7577693958114,0.04340119628156734,170.30294559559925,113242.56408036675,1.0978576308599433,1697.9667006731818,3.776926810356656e-15,4.123295837481244e-15
ethanol_reference,0.014,0.004,1.08,0.8,True,17,97.67889250245267,695.9259836686861,0.0504165312758199,197.5636717360805,117413.44746831091,1.138293276167584,2003.4871490440955,2.075514885289857e-15,2.4702779871343778e-14
ethanol_reference,0.014,0.004,1.08,0.9,True,16,121.5772471532518,869.4218393358803,0.05733319744458287,216.23473934316436,121707.01005848314,1.1799182648939968,2327.717909424938,-1.4997102271381444e-15,-4.690873723249523e-14
ethanol_reference,0.014,0.004,1.08,1.0,True,16,147.2263439924232,1045.4204037491966,0.06414060983947707,234.06246108707646,126182.05459699163,1.2233026745895685,2600.0000000000005,-8.7057011724936e-15,-2.3483869447973628e-14
ethanol_reference,0.014,0.004,1.08,1.1,True,16,149.12524812838183,1050.3638156197828,0.07034804601399977,216.16155941361228,126309.50852626454,1.2245383077631167,2600.0,-7.445777788494464e-15,1.0303102763960537e-14
ethanol_reference,0.014,0.005,1.01,0.7,True,17,52.153512110425815,369.0787263968019,0.041340292158189705,128.64394295821728,109635.28853744305,1.0628860191380232,1747.568195698913,-2.169445785392228e-15,-9.543367484138012e-15
ethanol_reference,0.014,0.005,1.01,0.8,True,17,72.33909504918209,496.5431865170523,0.04814815149126282,153.20494301258512,112621.01245646118,1.0918318471908817,2088.0010035899104,4.392978796200023e-15,-3.3710993156500253e-14
ethanol_reference,0.014,0.005,1.01,0.9,True,15,87.90389390929347,626.5557938809629,0.055567891851748506,161.31082683925464,115728.9897161703,1.1219628900440735,2458.199900781539,-2.1171194906183787e-15,-6.203347481610429e-14
ethanol_reference,0.014,0.005,1.01,1.0,True,15,112.4223443880377,764.1891405593094,0.061762436772366605,185.61263652207668,119088.9540910771,1.1545368833862864,2600.0,-1.956770827517111e-14,-5.1852004735277976e-14
ethanol_reference,0.014,0.005,1.01,1.1,True,15,117.08204024611359,767.9181484299354,0.06750595773636549,176.85913760939155,119180.99676349363,1.1554292135017148,2600.0000000000005,1.0868933869500919e-14,-9.083199992522319e-14
ethanol_reference,0.014,0.005,1.02,0.7,True,17,52.15326287206143,369.078726396802,0.04134036180451173,128.64311145079733,109635.28853744308,1.0628860191380236,1747.568195702799,-9.149040262118813e-16,9.38209924043842e-16
ethanol_reference,0.014,0.005,1.02,0.8,True,17,72.52292274879308,496.5431865170523,0.04812191725961851,153.67800027690834,112621.01245646118,1.0918318471908817,2088.001003587669,3.5584157067656166e-15,-4.283869766656918e-14
ethanol_reference,0.014,0.005,1.02,0.9,True,15,87.90571394835317,626.5557938809796,0.05556724037948925,161.31605801252437,115728.98971617073,1.1219628900440777,2458.199900781539,1.2812506784460512e-15,-6.662835884951577e-14
ethanol_reference,0.014,0.005,1.02,1.0,True,15,112.13712816019647,764.1891405593094,0.06179621553033029,185.04053473244298,119088.9540910771,1.1545368833862864,2600.0,-2.016338552115228e-14,-5.0054682524970986e-14
ethanol_reference,0.014,0.005,1.02,1.1,True,15,117.00414215507848,767.9181484299354,0.06750595773636549,176.74146807465397,119180.99676349363,1.1554292135017148,2600.0000000000005,1.0593757010436542e-14,-9.461316948010333e-14
ethanol_reference,0.014,0.005,1.03,0.7,True,17,52.15301451679387,369.078726396802,0.04134043121737131,128.64228285093725,109635.28853744308,1.0628860191380236,1747.5681957028619,3.135101438711677e-16,3.105290985962157e-15
ethanol_reference,0.014,0.005,1.03,0.8,True,17,72.65098535851442,496.5431865170523,0.04810443151539157,154.00532825171294,112621.01245646118,1.0918318471908817,2088.001003587028,2.1167808911633934e-15,-4.2094435194009766e-14
ethanol_reference,0.014,0.005,1.03,0.9,True,15,87.90716501661218,626.5557938810003,0.055566720871483836,161.32022908403783,115728.98971617121,1.1219628900440823,2458.199900781539,1.3746553011816371e-15,-7.055837744368279e-14
ethanol_reference,0.014,0.005,1.03,1.0,True,15,111.90475115661748,764.1891405593094,0.061824353945979044,184.57303923203392,119088.9540910771,1.1545368833862864,2600.0,-1.950477204449682e-14,-5.104321448794141e-14
ethanol_reference,0.014,0.005,1.03,1.1,True,15,116.89936627102607,767.9181484299354,0.06750595773636549,176.5831980918554,119180.99676349363,1.1554292135017148,2600.0000000000005,1.0414285915126714e-14,-9.293998148798352e-14
ethanol_reference,0.014,0.005,1.05,0.7,True,17,52.152668295633305,369.078726396802,0.04134052800496061,128.6411276719443,109635.28853744308,1.0628860191380236,1747.5681957050053,1.263144018937689e-15,3.2391765529712514e-15
ethanol_reference,0.014,0.005,1.05,0.8,True,17,72.95144636875393,496.5431865170523,0.048065099494513715,154.76878942256067,112621.01245646118,1.0918318471908817,2088.0010035773726,2.8303167239712635e-15,-5.015779237229008e-14
ethanol_reference,0.014,0.005,1.05,0.9,True,15,87.91005398298772,626.5557938810456,0.05556568628863907,161.328534420614,115728.98971617229,1.1219628900440928,2458.199900781539,9.24391963002481e-16,-6.712242633975986e-14
ethanol_reference,0.014,0.005,1.05,1.0,True,15,111.58776366555746,764.1891405593094,0.06186373168550832,183.93305524822276,119088.9540910771,1.1545368833862864,2600.0,-2.053472835260409e-14,-4.4366580154788736e-14
ethanol_reference,0.014,0.005,1.05,1.1,True,15,116.71739922189272,767.9181484299354,0.06750595773636549,176.30832642652229,119180.99676349363,1.1554292135017148,2600.0000000000005,1.113301573830809e-14,-9.310959856481176e-14
ethanol_reference,0.014,0.005,1.08,0.7,True,17,52.152520440044356,369.0787263968019,0.04134056934648809,128.64063432375968,109635.28853744305,1.0628860191380232,1747.5681957068168,5.636778946578217e-16,-6.6710540680096024e-15
ethanol_reference,0.014,0.005,1.08,0.8,True,16,73.17769818301294,496.5431865170523,0.04804180993293976,155.3240508003018,112621.01245646118,1.0918318471908817,2088.0010035739247,3.99141050086544e-15,-5.429360121579973e-14
ethanol_reference,0.014,0.005,1.08,0.9,True,15,87.91328320737965,626.5557938811121,0.055564529409498374,161.33781960431904,115728.98971617389,1.1219628900441083,2458.199900781539,-1.024377283051772e-15,-6.627091283044809e-14
ethanol_reference,0.014,0.005,1.08,1.0,True,15,111.19483026154552,764.1891405593094,0.06191433284511644,183.13557783247643,119088.9540910771,1.1545368833862864,2600.0,-2.0570933317181375e-14,-5.177586165195863e-14
ethanol_reference,0.014,0.005,1.08,1.1,True,15,116.49471669112222,767.9181484299354,0.06750595773636549,175.97195169073905,119180.99676349363,1.1554292135017148,2600.0000000000005,1.110207545922685e-14,-8.662400970880289e-14
ethanol_reference,0.014,0.006,1.01,0.7,True,16,37.08115383936101,273.4875270518858,0.03947461638762204,95.78878080695388,107435.51944309336,1.0415598216435216,1778.2336607808566,1.0576761302800628e-14,4.096492955144531e-14
ethanol_reference,0.014,0.006,1.01,0.8,True,15,53.852222553261186,372.21674846160465,0.045999517860437655,119.3794783003267,109708.07083525653,1.0635916248587605,2143.6732902297686,4.557756655050063e-15,-4.038012546751855e-14
ethanol_reference,0.014,0.006,1.01,0.9,True,15,72.64545112737315,473.3566087412907,0.05215168919106979,142.0428474373613,112073.39614615495,1.0865228474350443,2548.063245057329,-5.612817912722441e-15,-6.74835911530219e-14
ethanol_reference,0.014,0.006,1.01,1.0,True,15,86.83274271762653,582.0397074254554,0.05956457607179404,148.6533799212818,114657.65690879813,1.1115765930954329,2600.0,-1.928289815031303e-15,-8.244965180916522e-14
ethanol_reference,0.014,0.006,1.01,1.1,True,15,82.55707729795901,585.3595769915122,0.06624149203133128,127.08770233765665,114737.2951925479,1.1123486658424013,2600.0,5.330254761150572e-15,2.1844738055978025e-14
ethanol_reference,0.014,0.006,1.02,0.7,True,17,37.08305660744622,273.4875270518858,0.039474050491033266,95.7950693658379,107435.51944309336,1.0415598216435216,1778.2336607797436,7.372187364320569e-15,2.935712981233113e-14
ethanol_reference,0.014,0.006,1.02,0.8,True,15,53.736750803100136,372.21674846160465,0.04602639226714125,119.05394563326563,109708.07083525653,1.0635916248587605,2143.673290226286,6.1869170986729944e-15,-3.5602005764544993e-14
ethanol_reference,0.014,0.006,1.02,0.9,True,15,72.6447377432509,473.35660874127814,0.05215194386668345,142.04075892873027,112073.39614615467,1.0865228474350417,2548.063245057329,-7.073382737953675e-15,-8.741614751755434e-14
ethanol_reference,0.014,0.006,1.02,1.0,True,15,86.98458525546106,582.0397074254554,0.05953671744004292,148.98300692086417,114657.65690879813,1.1115765930954329,2600.0,-2.3199858399216026e-15,-7.805973373420865e-14
ethanol_reference,0.014,0.006,1.02,1.1,True,15,82.70277926460642,585.3595769915122,0.06621689036055377,127.3592952119244,114737.2951925479,1.1123486658424013,2600.0,5.2664121386231134e-15,2.3204416753003193e-14
ethanol_reference,0.014,0.006,1.03,0.7,True,17,37.11532137723795,273.4875270518858,0.03946125596281548,95.90950423351785,107435.51944309336,1.0415598216435216,1778.2336607718717,1.055353331931222e-14,2.698070787510483e-14
ethanol_reference,0.014,0.006,1.03,0.8,True,15,53.64229256799266,372.21674846160465,0.0460487804317611,118.78689276895491,109708.07083525653,1.0635916248587605,2143.673290222846,6.3665908222997266e-15,-2.2288618835724893e-14
ethanol_reference,0.014,0.006,1.03,0.9,True,15,72.64384908910328,473.3566087413151,0.05215226118070013,142.0381571426355,112073.39614615547,1.0865228474350495,2548.063245057329,-7.936443358302018e-15,-8.692324839179034e-14
ethanol_reference,0.014,0.006,1.03,1.0,True,15,87.13302981877898,582.0397074254554,0.05950886733243158,149.30709854676655,114657.65690879813,1.1115765930954329,2600.0,-2.9329318459518567e-15,-8.492253449159477e-14
ethanol_reference,0.014,0.006,1.03,1.1,True,15,82.89165757109276,585.3595769915122,0.0661861475198515,127.7094532817546,114737.2951925479,1.1123486658424013,2600.0,4.316456760951622e-15,2.911716189620457e-14
ethanol_reference,0.014,0.006,1.05,0.7,True,17,37.207904334307905,273.4875270518858,0.03943058284379139,96.22354163755317,107435.51944309336,1.0415598216435216,1778.2336607552602,8.686017762026855e-15,1.0410351955181349e-14
ethanol_reference,0.014,0.006,1.05,0.8,True,15,53.512693336080716,372.21674846160465,0.04608011295134255,118.4193299450834,109708.07083525653,1.0635916248587605,2143.6732902200015,6.391380908980286e-15,-2.480512405308957e-14
ethanol_reference,0.014,0.006,1.05,0.9,True,15,72.6424343163201,473.356608741365,0.05215276651214998,142.0340146390484,112073.39614615668,1.0865228474350612,2548.063245057329,-6.537663919318618e-15,-8.46350387706229e-14
ethanol_reference,0.014,0.006,1.05,1.0,True,15,87.33523668213438,582.0397074254554,0.059469891442208135,149.75167206346998,114657.65690879813,1.1115765930954329,2600.0,-2.572834587549965e-15,-6.900655979657279e-14
ethanol_reference,0.014,0.006,1.05,1.1,True,15,83.20620037690186,585.3595769915122,0.06613698025540961,128.28936431169623,114737.2951925479,1.1123486658424013,2600.0,5.405359940360771e-15,1.4972131287336573e-14
ethanol_reference,0.014,0.006,1.08,0.7,True,17,37.264683248164694,273.4875270518858,0.03941525010567791,96.407866441945,107435.51944309336,1.0415598216435216,1778.2336607462194,8.146424847804774e-15,3.4821584935796916e-14
ethanol_reference,0.014,0.006,1.08,0.8,True,15,53.38610523813971,372.21674846160465,0.0461114327982615,118.05895795354559,109708.07083525653,1.0635916248587605,2143.6732902155713,5.330625666560788e-15,-2.8432198787584686e-14
ethanol_reference,0.014,0.006,1.08,0.9,True,15,72.64085303673134,473.3566087414441,0.0521533315422451,142.02938407894706,112073.39614615859,1.0865228474350797,2548.063245057329,-5.066386358669473e-15,-7.200896080990352e-14
ethanol_reference,0.014,0.006,1.08,1.0,True,15,87.61301428715163,582.0397074254554,0.05941424030280808,150.36868380567836,114657.65690879813,1.1115765930954329,2600.0,-1.6098953645819517e-15,-7.573123886123576e-14
ethanol_reference,0.014,0.006,1.08,1.1,True,15,83.57294526947216,585.3595769915122,0.06608169821580426,128.96261681909414,114737.29519254793,1.1123486658424016,2600.0,7.5450960755518e-15,2.2336602473555838e-14
ethanol_reference,0.018,0.002,1.01,0.7,True,17,154.29710462602972,1779.3808742249823,0.048153642897115496,326.7442497318083,146191.44269975284,1.417288563162919,1568.194111642822,3.412177448722385e-15,6.4682559151030906e-15
ethanol_reference,0.018,0.002,1.01,0.8,True,17,181.82244699317752,1987.6002670668006,0.05490921562181388,337.6615290942273,154050.07020103282,1.493475942355809,1777.1666894881546,-1.165456724171593e-16,6.880302073279565e-15
ethanol_reference,0.018,0.002,1.01,0.9,True,17,208.89051214480006,2217.257987872971,0.061625007251714055,345.65357712861083,162466.95374784686,1.5750754708102461,1986.0559333460437,-4.2214621219969274e-15,-5.144230859010879e-15
ethanol_reference,0.018,0.002,1.01,1.0,True,17,236.05088917751743,2451.8859624007255,0.06831194188920628,352.36140581769,170871.54392959166,1.656555818241542,2194.268314907983,1.2892039108056089e-14,2.010339063879758e-15
ethanol_reference,0.018,0.002,1.01,1.1,True,17,235.60678726879414,2444.947172590155,0.07500599474996476,320.3104787377598,170622.99008671552,1.6541461524476144,2175.8337725057777,-1.1303335837259012e-14,5.115170101122492e-15
ethanol_reference,0.018,0.002,1.02,0.7,True,17,154.29589308036088,1779.3808742255844,0.048153980363824705,326.7393942955375,146191.44269977015,1.417288563163087,1568.194111642822,2.8664725710134434e-15,5.631373589904795e-16
ethanol_reference,0.018,0.002,1.02,0.8,True,17,181.82114128568702,1987.600267066946,0.05490963081912066,337.65655107373885,154050.070201039,1.493475942355869,1777.1666894881546,-1.1301680986856372e-15,5.579469898883981e-15
ethanol_reference,0.018,0.002,1.02,0.9,True,17,208.88955274918155,2217.2579878730185,0.06162534955892222,345.6500696298427,162466.95374784854,1.5750754708102626,1986.0559333460437,-2.697873588567673e-15,-5.565594516456356e-15
ethanol_reference,0.018,0.002,1.02,1.0,True,17,236.049308952524,2451.8859624007246,0.06831256666163535,352.35582435860204,170871.5439295916,1.6565558182415416,2194.268314907983,1.0753585600641396e-14,6.557290653896311e-15
ethanol_reference,0.018,0.002,1.02,1.1,True,17,235.60569400517537,2444.9471725901626,0.07500647052274632,320.3069606829933,170622.9900867158,1.6541461524476173,2175.8337725057777,-5.452448755122187e-15,7.529561624930189e-15
ethanol_reference,0.018,0.002,1.03,0.7,True,17,154.29488744046628,1779.3808742262365,0.04815426053939821,326.7353636838014,146191.44269978895,1.4172885631632692,1568.194111642822,1.767565673838929e-15,5.679070846244688e-15
ethanol_reference,0.018,0.002,1.03,0.8,True,17,181.82005762679955,1987.6002670670914,0.054909975490476874,337.6524191652277,154050.07020104514,1.4934759423559285,1777.1666894881546,1.4284039914827102e-15,2.8651437429468423e-15
ethanol_reference,0.018,0.002,1.03,0.9,True,17,208.88835763861485,2217.2579878730508,0.06162577605961091,345.6456999103507,162466.9537478497,1.5750754708102737,1986.0559333460437,-3.409371857558538e-15,2.7771608397916695e-15
ethanol_reference,0.018,0.002,1.03,1.0,True,17,236.04825960000846,2451.8859624007546,0.0683129816516569,352.35211747416594,170871.54392959268,1.656555818241552,2194.268314907983,9.818240945454007e-15,1.0030759207992178e-14
ethanol_reference,0.018,0.002,1.03,1.1,True,17,235.60460030480075,2444.9471725901867,0.07500694657529576,320.30344088439193,170622.9900867167,1.6541461524476258,2175.8337725057777,-8.946945919944139e-15,2.256800552415478e-15
ethanol_reference,0.018,0.002,1.05,0.7,True,17,154.2932859042648,1779.380874227451,0.048154706851035324,326.7289440197993,146191.44269982388,1.4172885631636079,1568.194111642822,9.647314512527562e-16,7.584041737691262e-15
ethanol_reference,0.018,0.002,1.05,0.8,True,17,181.818332104313,1987.6002670673493,0.05491052446919409,337.645839036537,154050.0702010562,1.4934759423560358,1777.1666894881546,-3.576550486576043e-15,1.0839691428505675e-14
ethanol_reference,0.018,0.002,1.05,0.9,True,17,208.8866921659402,2217.257987873148,0.061626370588748355,345.63960954051214,162466.9537478532,1.5750754708103076,1986.0559333460437,-2.8842743141939007e-15,8.248567353136622e-15
ethanol_reference,0.018,0.002,1.05,1.0,True,17,236.04643117996315,2451.885962400778,0.06831370494814447,352.34565754045684,170871.54392959355,1.6565558182415605,2194.268314907983,9.713266647517384e-15,9.260144445939838e-15
ethanol_reference,0.018,0.002,1.05,1.1,True,17,235.60242297381413,2444.9471725901917,0.0750078946038626,320.29643251833124,170622.99008671683,1.654146152447627,2175.8337725057777,-8.042520580734739e-15,6.501022151500108e-15
ethanol_reference,0.018,0.002,1.08,0.7,True,17,154.2924885751107,1779.3808742281533,0.04815492910203569,326.725747653735,146191.44269984413,1.4172885631638044,1568.194111642822,-1.4814524429567783e-15,3.715876352767137e-15
ethanol_reference,0.018,0.002,1.08,0.8,True,17,181.81661677344064,1987.600267067667,0.05491107039377608,337.6392967449539,154050.07020106973,1.493475942356167,1777.1666894881546,3.996853777627178e-16,4.942138596031037e-15
ethanol_reference,0.018,0.002,1.08,0.9,True,17,208.88456393511464,2217.2579878732554,0.06162713059800513,345.6318254940073,162466.95374785704,1.575075470810345,1986.0559333460437,-1.753353706355328e-15,1.1520394239373925e-14
ethanol_reference,0.018,0.002,1.08,1.0,True,17,236.04409514296165,2451.885962400824,0.06831462943312153,352.3374023870254,170871.54392959515,1.656555818241576,2194.268314907983,1.0663066816980148e-14,7.653338575474618e-15
ethanol_reference,0.018,0.002,1.08,1.1,True,17,235.5999902570397,2444.947172590251,0.0750089543155831,320.2886002540025,170622.99008671896,1.6541461524476477,2175.8337725057777,-8.390130232909607e-15,1.4612665806936044e-14
ethanol_reference,0.018,0.003,1.01,0.7,True,17,116.21185861317605,997.0580313276479,0.046396809688253736,255.4122086505351,124940.24192835441,1.2112636190857176,1663.3782259511092,-2.0059097080760873e-15,-8.316129942993177e-15
ethanol_reference,0.018,0.003,1.01,0.8,True,17,140.57093099864437,1161.5613746709814,0.05300592487389353,270.4272357359023,129202.13304658774,1.2525815610101525,1909.1633353366183,5.0013878890919085e-15,2.0751143204962774e-14
ethanol_reference,0.018,0.003,1.01,0.9,True,17,164.7381663242436,1324.9824829580882,0.05960174551254843,281.8477506866276,133543.30825444835,1.2946681418603299,2162.921262635882,1.0467891450990967e-15,1.6989967944123573e-14
ethanol_reference,0.018,0.003,1.01,1.0,True,16,181.15787408347015,1528.9294361105929,0.067130248151256,275.18090041213753,139113.80692128805,1.3486726985281297,2431.1339775171327,-5.6128750557472184e-15,2.3956575970093504e-14
ethanol_reference,0.018,0.003,1.01,1.1,True,16,184.79948070129547,1537.4813864334553,0.0734440391712425,256.5804233365189,139351.14326093046,1.3509736135036319,2410.078144163444,-1.877997495170234e-15,-2.1370765119931296e-14
ethanol_reference,0.018,0.003,1.02,0.7,True,17,116.21058027596303,997.0580313276479,0.046397164662183236,255.40744502337958,124940.24192835441,1.2112636190857176,1663.3782259477262,-2.5474476495880908e-15,-2.6424039787809864e-15
