grid,method,mach,alpha_deg,beta_deg,solve_s,CDi,CDo,CDtot,CLtot,CMxtot,CMytot,CMztot,CStot,E,L/D,d_CD_Alpha,d_CD_Beta,d_CD_Mach,d_CD_U,d_CD_p,d_CD_q,d_CD_r,d_CFx_Alpha,d_CFx_Beta,d_CFx_Mach,d_CFx_U,d_CFx_p,d_CFx_q,d_CFx_r,d_CFy_Alpha,d_CFy_Beta,d_CFy_Mach,d_CFy_U,d_CFy_p,d_CFy_q,d_CFy_r,d_CFz_Alpha,d_CFz_Beta,d_CFz_Mach,d_CFz_U,d_CFz_p,d_CFz_q,d_CFz_r,d_CL_Alpha,d_CL_Beta,d_CL_Mach,d_CL_U,d_CL_p,d_CL_q,d_CL_r,d_CMl_Alpha,d_CMl_Beta,d_CMl_Mach,d_CMl_U,d_CMl_p,d_CMl_q,d_CMl_r,d_CMm_Alpha,d_CMm_Beta,d_CMm_Mach,d_CMm_U,d_CMm_p,d_CMm_q,d_CMm_r,d_CMn_Alpha,d_CMn_Beta,d_CMn_Mach,d_CMn_U,d_CMn_p,d_CMn_q,d_CMn_r,d_CMx_Alpha,d_CMx_Beta,d_CMx_Mach,d_CMx_U,d_CMx_p,d_CMx_q,d_CMx_r,d_CMy_Alpha,d_CMy_Beta,d_CMy_Mach,d_CMy_U,d_CMy_p,d_CMy_q,d_CMy_r,d_CMz_Alpha,d_CMz_Beta,d_CMz_Mach,d_CMz_U,d_CMz_p,d_CMz_q,d_CMz_r,d_CS_Alpha,d_CS_Beta,d_CS_Mach,d_CS_U,d_CS_p,d_CS_q,d_CS_r
vlm_subsonic,vortex_lattice,0.7,-2.0,0.0,15.71,-0.003542996458,0.019414129125,0.015871132668,-0.036576652814,2.1612297e-05,-0.174383253778,0.017542017281,0.006586624608,-0.064635556181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.7,0.0,0.0,15.95,-0.002439827596,0.019226209428,0.016786381832,0.032754009907,-3.1368153e-05,-0.041541216608,0.019077245773,0.007537755851,-0.07526691249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.7,2.0,0.0,16.02,0.000372808465,0.019488331918,0.019861140383,0.099899379506,-6.270667e-05,0.097039836597,0.019825491287,0.008044785416,4.582200669649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.7,4.0,0.0,15.67,0.004298459816,0.019813686442,0.024112146258,0.165694269412,-6.8854222e-05,0.240835213656,0.020312323617,0.008354015876,1.09329256364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.7,6.0,0.0,15.46,0.010008687087,0.020213563091,0.030222250178,0.230469704309,6.2488757e-05,0.38567734265,0.020877567457,0.008907688961,0.908416190507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.7,8.0,0.0,15.75,0.018186801357,0.020685174213,0.03887197557,0.29382267049,2.7091855e-05,0.530467932642,0.021903938225,0.00936262864,0.812547144249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.7,10.0,0.0,15.04,0.026271128648,0.021238076959,0.047509205607,0.353120545171,2.3500748e-05,0.679653198845,0.020263028638,0.008564898486,0.812459141958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.8,-4.0,0.0,17.3,-0.017052453651,0.019668413563,0.002615959912,-0.133198918779,2.0677995e-05,-0.343158320333,0.038423664643,0.016423827249,-0.178093803705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.8,-2.0,0.0,16.96,-0.018049264825,0.019416163763,0.001366898937,-0.053585654017,4.832747e-06,-0.175391848942,0.038726457564,0.016768998009,-0.027231517445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.8,0.0,0.0,17.32,-0.018706406472,0.019229670475,0.000523264002,0.024971055975,-2.1761091e-05,-0.011893193153,0.042462154481,0.019178818722,-0.005705815675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
