time_s,mode,downrange_m,altitude_m,velocity_m_s,mach,flight_path_angle_deg,dynamic_pressure_pa,air_density_kg_m3,static_temperature_k,mass_kg,thrust_n,drag_n,thrust_to_weight,along_path_accel_m_s2,along_path_accel_g,load_n_roll_axial_g,load_n_yaw_normal_g,load_n_total_g,axial_force_n,normal_force_n,turn_radius_m,fuel_burned_kg,fuel_flow_kg_s,specific_impulse_s,stall_speed_m_s
77.08,v3_climb,0.0,743.6087,122.01016,0.361589,6.0,8484.602,1.139907,283.3165,22.107488,87.8937,69.6482,0.405413,-0.19976,-0.02037,0.084158,1.148375,1.151455,18.246,248.968,2629.25,0.5721302,0.00591583,1515.031,46.872
77.1,v3_climb,0.0,743.8638,122.00617,0.361578,6.0,8483.835,1.139879,283.3149,22.10737,87.8937,69.6439,0.405415,-0.19957,-0.02035,0.084178,1.148375,1.151456,18.25,248.967,2629.078,0.5722485,0.00591583,1515.031,46.8725
77.12,v3_climb,0.0,744.1188,122.00217,0.361567,6.0,8483.069,1.13985,283.3132,22.107252,87.8937,69.6397,0.405417,-0.19937,-0.02033,0.084198,1.148375,1.151458,18.254,248.965,2628.906,0.5723668,0.00591583,1515.031,46.8729
77.14,v3_climb,0.0,744.3739,121.99819,0.361557,6.0,8482.303,1.139822,283.3116,22.107133,87.8937,69.6354,0.40542,-0.19917,-0.02031,0.084218,1.148375,1.151459,18.258,248.964,2628.734,0.5724851,0.00591583,1515.031,46.8734
77.16,v3_climb,0.0,744.6289,121.9942,0.361546,6.0,8481.538,1.139794,283.3099,22.107015,87.8937,69.6312,0.405422,-0.19898,-0.02029,0.084238,1.148375,1.15146,18.263,248.963,2628.563,0.5726034,0.00591583,1515.031,46.8739
77.18,v3_climb,0.0,744.884,121.99022,0.361535,6.0,8480.773,1.139765,283.3083,22.106897,87.8937,69.6269,0.405424,-0.19878,-0.02027,0.084259,1.148375,1.151462,18.267,248.961,2628.391,0.5727217,0.00591583,1515.031,46.8743
77.2,v3_climb,0.0,745.139,121.98625,0.361524,6.0,8480.009,1.139737,283.3066,22.106778,87.8937,69.6227,0.405426,-0.19858,-0.02025,0.084279,1.148375,1.151463,18.271,248.96,2628.22,0.5728401,0.00591583,1515.031,46.8748
77.22,v3_climb,0.0,745.394,121.98228,0.361514,6.0,8479.246,1.139708,283.3049,22.10666,87.8937,69.6185,0.405428,-0.19839,-0.02023,0.084299,1.148375,1.151465,18.275,248.959,2628.049,0.5729584,0.00591583,1515.031,46.8752
77.24,v3_climb,0.0,745.649,121.97831,0.361503,6.0,8478.483,1.13968,283.3033,22.106542,87.8937,69.6142,0.405431,-0.19819,-0.02021,0.084318,1.148375,1.151466,18.279,248.957,2627.878,0.5730767,0.00591583,1515.031,46.8757
77.26,v3_climb,0.0,745.904,121.97435,0.361492,6.0,8477.721,1.139652,283.3016,22.106423,87.8937,69.61,0.405433,-0.198,-0.02019,0.084338,1.148375,1.151468,18.284,248.956,2627.707,0.573195,0.00591583,1515.031,46.8761
77.28,v3_climb,0.0,746.159,121.97039,0.361482,6.0,8476.96,1.139623,283.3,22.106305,87.8937,69.6058,0.405435,-0.1978,-0.02017,0.084358,1.148375,1.151469,18.288,248.955,2627.536,0.5733133,0.00591583,1515.031,46.8766
77.3,v3_climb,0.0,746.414,121.96643,0.361471,6.0,8476.199,1.139595,283.2983,22.106187,87.8937,69.6016,0.405437,-0.19761,-0.02015,0.084378,1.148375,1.151471,18.292,248.953,2627.366,0.5734316,0.00591583,1515.031,46.8771
77.32,v3_climb,0.0,746.6689,121.96248,0.36146,6.0,8475.438,1.139567,283.2967,22.106069,87.8937,69.5973,0.405439,-0.19741,-0.02013,0.084398,1.148375,1.151472,18.296,248.952,2627.196,0.57355,0.00591583,1515.031,46.8775
77.34,v3_climb,0.0,746.9239,121.95853,0.36145,6.0,8474.679,1.139538,283.295,22.10595,87.8937,69.5931,0.405441,-0.19722,-0.02011,0.084418,1.148375,1.151474,18.301,248.951,2627.026,0.5736683,0.00591583,1515.031,46.878
77.36,v3_climb,0.0,747.1788,121.95458,0.361439,6.0,8473.92,1.13951,283.2933,22.105832,87.8937,69.5889,0.405444,-0.19702,-0.02009,0.084438,1.148375,1.151475,18.305,248.949,2626.856,0.5737866,0.00591583,1515.031,46.8784
77.38,v3_climb,0.0,747.4338,121.95064,0.361428,6.0,8473.161,1.139481,283.2917,22.105714,87.8937,69.5847,0.405446,-0.19683,-0.020071,0.084458,1.148375,1.151477,18.309,248.948,2626.686,0.5739049,0.00591583,1515.031,46.8789
77.4,v3_climb,0.0,747.6887,121.94671,0.361418,6.0,8472.403,1.139453,283.29,22.105595,87.8937,69.5805,0.405448,-0.19663,-0.020051,0.084478,1.148375,1.151478,18.313,248.947,2626.516,0.5740232,0.00591583,1515.031,46.8794
77.42,v3_climb,0.0,747.9437,121.94277,0.361407,6.0,8471.646,1.139425,283.2884,22.105477,87.8937,69.5763,0.40545,-0.19644,-0.020031,0.084498,1.148375,1.151479,18.317,248.946,2626.347,0.5741415,0.00591583,1515.031,46.8798
77.44,v3_climb,0.0,748.1986,121.93885,0.361397,6.0,8470.889,1.139396,283.2867,22.105359,87.8937,69.5721,0.405452,-0.19624,-0.020011,0.084517,1.148375,1.151481,18.322,248.944,2626.178,0.5742599,0.00591583,1515.031,46.8803
77.46,v3_climb,0.0,748.4535,121.93492,0.361386,6.0,8470.133,1.139368,283.2851,22.10524,87.8937,69.5679,0.405454,-0.19605,-0.019991,0.084537,1.148375,1.151482,18.326,248.943,2626.009,0.5743782,0.00591583,1515.031,46.8807
77.48,v3_climb,0.0,748.7084,121.931,0.361375,6.0,8469.377,1.13934,283.2834,22.105122,87.8937,69.5637,0.405457,-0.19585,-0.019972,0.084557,1.148375,1.151484,18.33,248.942,2625.84,0.5744965,0.00591583,1515.031,46.8812
77.5,v3_climb,0.0,748.9633,121.92708,0.361365,6.0,8468.622,1.139311,283.2817,22.105004,87.8937,69.5595,0.405459,-0.19566,-0.019952,0.084577,1.148375,1.151485,18.334,248.94,2625.671,0.5746148,0.00591583,1515.031,46.8816
77.52,v3_climb,0.0,749.2182,121.92317,0.361354,6.0,8467.868,1.139283,283.2801,22.104885,87.8937,69.5553,0.405461,-0.19547,-0.019932,0.084596,1.148375,1.151487,18.338,248.939,2625.503,0.5747331,0.00591583,1515.031,46.8821
77.54,v3_climb,0.0,749.4731,121.91926,0.361344,6.0,8467.114,1.139255,283.2784,22.104767,87.8937,69.5512,0.405463,-0.19527,-0.019912,0.084616,1.148375,1.151488,18.343,248.938,2625.334,0.5748514,0.00591583,1515.031,46.8826
77.56,v3_climb,0.0,749.7279,121.91536,0.361333,6.0,8466.361,1.139226,283.2768,22.104649,87.8937,69.547,0.405465,-0.19508,-0.019893,0.084636,1.148375,1.15149,18.347,248.936,2625.166,0.5749697,0.00591583,1515.031,46.883
77.58,v3_climb,0.0,749.9828,121.91145,0.361323,6.0,8465.609,1.139198,283.2751,22.10453,87.8937,69.5428,0.405467,-0.19489,-0.019873,0.084656,1.148375,1.151491,18.351,248.935,2624.998,0.5750881,0.00591583,1515.031,46.8835
77.6,v3_climb,0.0,750.2377,121.90756,0.361312,6.0,8464.857,1.139169,283.2735,22.104412,87.8937,69.5386,0.40547,-0.19469,-0.019853,0.084675,1.148375,1.151493,18.355,248.934,2624.83,0.5752064,0.00591583,1515.031,46.8839
77.62,v3_climb,0.0,750.4925,121.90366,0.361302,6.0,8464.105,1.139141,283.2718,22.104294,87.8937,69.5345,0.405472,-0.1945,-0.019833,0.084695,1.148375,1.151494,18.359,248.932,2624.662,0.5753247,0.00591583,1515.031,46.8844
77.64,v3_climb,0.0,750.7473,121.89977,0.361291,6.0,8463.354,1.139113,283.2701,22.104175,87.8937,69.5303,0.405474,-0.19431,-0.019814,0.084715,1.148375,1.151495,18.363,248.931,2624.495,0.575443,0.00591583,1515.031,46.8848
77.66,v3_climb,0.0,751.0022,121.89589,0.361281,6.0,8462.604,1.139084,283.2685,22.104057,87.8937,69.5261,0.405476,-0.19411,-0.019794,0.084734,1.148375,1.151497,18.368,248.93,2624.328,0.5755613,0.00591583,1515.031,46.8853
77.68,v3_climb,0.0,751.257,121.892,0.36127,6.0,8461.854,1.139056,283.2668,22.103939,87.8937,69.522,0.405478,-0.19392,-0.019774,0.084754,1.148375,1.151498,18.372,248.928,2624.16,0.5756796,0.00591583,1515.031,46.8858
77.7,v3_climb,0.0,751.5118,121.88813,0.36126,6.0,8461.105,1.139028,283.2652,22.103821,87.8937,69.5178,0.40548,-0.19373,-0.019755,0.084774,1.148375,1.1515,18.376,248.927,2623.993,0.575798,0.00591583,1515.031,46.8862
77.72,v3_climb,0.0,751.7666,121.88425,0.36125,6.0,8460.357,1.138999,283.2635,22.103702,87.8937,69.5137,0.405483,-0.19354,-0.019735,0.084793,1.148375,1.151501,18.38,248.926,2623.827,0.5759163,0.00591583,1515.031,46.8867
77.74,v3_climb,0.0,752.0214,121.88038,0.361239,6.0,8459.609,1.138971,283.2619,22.103584,87.8937,69.5095,0.405485,-0.19334,-0.019716,0.084813,1.148375,1.151503,18.384,248.924,2623.66,0.5760346,0.00591583,1515.031,46.8871
77.76,v3_climb,0.0,752.2762,121.87651,0.361229,6.0,8458.862,1.138943,283.2602,22.103466,87.8937,69.5054,0.405487,-0.19315,-0.019696,0.084832,1.148375,1.151504,18.388,248.923,2623.494,0.5761529,0.00591583,1515.031,46.8876
77.78,v3_climb,0.0,752.531,121.87265,0.361218,6.0,8458.115,1.138914,283.2585,22.103347,87.8937,69.5012,0.405489,-0.19296,-0.019677,0.084852,1.148375,1.151506,18.392,248.922,2623.327,0.5762712,0.00591583,1515.031,46.8881
77.8,v3_climb,0.0,752.7858,121.86879,0.361208,6.0,8457.369,1.138886,283.2569,22.103229,87.8937,69.4971,0.405491,-0.19277,-0.019657,0.084871,1.148375,1.151507,18.397,248.92,2623.161,0.5763895,0.00591583,1515.031,46.8885
77.82,v3_climb,0.0,753.0405,121.86494,0.361198,6.0,8456.624,1.138858,283.2552,22.103111,87.8937,69.493,0.405493,-0.19258,-0.019637,0.084891,1.148375,1.151508,18.401,248.919,2622.995,0.5765079,0.00591583,1515.031,46.889
77.84,v3_climb,0.0,753.2953,121.86108,0.361187,6.0,8455.879,1.138829,283.2536,22.102992,87.8937,69.4888,0.405496,-0.19239,-0.019618,0.084911,1.148375,1.15151,18.405,248.918,2622.829,0.5766262,0.00591583,1515.031,46.8894
77.86,v3_climb,0.0,753.5501,121.85724,0.361177,6.0,8455.134,1.138801,283.2519,22.102874,87.8937,69.4847,0.405498,-0.1922,-0.019598,0.08493,1.148375,1.151511,18.409,248.916,2622.664,0.5767445,0.00591583,1515.031,46.8899
77.88,v3_climb,0.0,753.8048,121.85339,0.361167,6.0,8454.391,1.138773,283.2503,22.102756,87.8937,69.4806,0.4055,-0.192,-0.019579,0.08495,1.148375,1.151513,18.413,248.915,2622.498,0.5768628,0.00591583,1515.031,46.8903
77.9,v3_climb,0.0,754.0595,121.84955,0.361156,6.0,8453.647,1.138744,283.2486,22.102637,87.8937,69.4765,0.405502,-0.19181,-0.019559,0.084969,1.148375,1.151514,18.417,248.914,2622.333,0.5769811,0.00591583,1515.031,46.8908
77.92,v3_climb,0.0,754.3143,121.84572,0.361146,6.0,8452.905,1.138716,283.247,22.102519,87.8937,69.4723,0.405504,-0.19162,-0.01954,0.084988,1.148375,1.151516,18.421,248.912,2622.168,0.5770994,0.00591583,1515.031,46.8913
77.94,v3_climb,0.0,754.569,121.84188,0.361136,6.0,8452.163,1.138688,283.2453,22.102401,87.8937,69.4682,0.405506,-0.19143,-0.019521,0.085008,1.148375,1.151517,18.425,248.911,2622.003,0.5772178,0.00591583,1515.031,46.8917
77.96,v3_climb,0.0,754.8237,121.83805,0.361125,6.0,8451.421,1.138659,283.2436,22.102282,87.8937,69.4641,0.405509,-0.19124,-0.019501,0.085027,1.148375,1.151518,18.43,248.91,2621.838,0.5773361,0.00591583,1515.031,46.8922
77.98,v3_climb,0.0,755.0784,121.83423,0.361115,6.0,8450.681,1.138631,283.242,22.102164,87.8937,69.46,0.405511,-0.19105,-0.019482,0.085047,1.148375,1.15152,18.434,248.908,2621.673,0.5774544,0.00591583,1515.031,46.8926
78.0,v3_climb,0.0,755.3331,121.83041,0.361105,6.0,8449.94,1.138603,283.2403,22.102046,87.8937,69.4559,0.405513,-0.19086,-0.019462,0.085066,1.148375,1.151521,18.438,248.907,2621.509,0.5775727,0.00591583,1515.031,46.8931
78.02,v3_climb,0.0,755.5878,121.82659,0.361094,6.0,8449.201,1.138574,283.2387,22.101927,87.8937,69.4518,0.405515,-0.19067,-0.019443,0.085085,1.148375,1.151523,18.442,248.906,2621.345,0.577691,0.00591583,1515.031,46.8935
78.04,v3_climb,0.0,755.8425,121.82278,0.361084,6.0,8448.462,1.138546,283.237,22.101809,87.8937,69.4477,0.405517,-0.19048,-0.019424,0.085105,1.148375,1.151524,18.446,248.904,2621.181,0.5778093,0.00591583,1515.031,46.894
78.06,v3_climb,0.0,756.0971,121.81897,0.361074,6.0,8447.723,1.138518,283.2354,22.101691,87.8937,69.4436,0.405519,-0.19029,-0.019404,0.085124,1.148375,1.151526,18.45,248.903,2621.017,0.5779277,0.00591583,1515.031,46.8945
78.08,v3_climb,0.0,756.3518,121.81516,0.361064,6.0,8446.985,1.138489,283.2337,22.101573,87.8937,69.4395,0.405522,-0.1901,-0.019385,0.085144,1.148375,1.151527,18.454,248.902,2620.853,0.578046,0.00591583,1515.031,46.8949
78.1,v3_climb,0.0,756.6064,121.81136,0.361054,6.0,8446.248,1.138461,283.2321,22.101454,87.8937,69.4354,0.405524,-0.18991,-0.019366,0.085163,1.148375,1.151528,18.458,248.9,2620.689,0.5781643,0.00591583,1515.031,46.8954
78.12,v3_climb,0.0,756.8611,121.80756,0.361043,6.0,8445.511,1.138433,283.2304,22.101336,87.8937,69.4314,0.405526,-0.18972,-0.019346,0.085182,1.148375,1.15153,18.462,248.899,2620.526,0.5782826,0.00591583,1515.031,46.8958
78.14,v3_climb,0.0,757.1157,121.80377,0.361033,6.0,8444.775,1.138405,283.2287,22.101218,87.8937,69.4273,0.405528,-0.18953,-0.019327,0.085201,1.148375,1.151531,18.466,248.898,2620.363,0.5784009,0.00591583,1515.031,46.8963
78.16,v3_climb,0.0,757.3704,121.79998,0.361023,6.0,8444.039,1.138376,283.2271,22.101099,87.8937,69.4232,0.40553,-0.18934,-0.019308,0.085221,1.148375,1.151533,18.471,248.896,2620.2,0.5785192,0.00591583,1515.031,46.8967
78.18,v3_climb,0.0,757.625,121.79619,0.361013,6.0,8443.304,1.138348,283.2254,22.100981,87.8937,69.4191,0.405533,-0.18916,-0.019289,0.08524,1.148375,1.151534,18.475,248.895,2620.037,0.5786376,0.00591583,1515.031,46.8972
78.2,v3_climb,0.0,757.8796,121.79241,0.361003,6.0,8442.57,1.13832,283.2238,22.100863,87.8937,69.415,0.405535,-0.18897,-0.019269,0.085259,1.148375,1.151536,18.479,248.894,2619.874,0.5787559,0.00591583,1515.031,46.8977
78.22,v3_climb,0.0,758.1342,121.78863,0.360993,6.0,8441.836,1.138291,283.2221,22.100744,87.8937,69.411,0.405537,-0.18878,-0.01925,0.085278,1.148375,1.151537,18.483,248.892,2619.711,0.5788742,0.00591583,1515.031,46.8981
78.24,v3_climb,0.0,758.3888,121.78485,0.360982,6.0,8441.102,1.138263,283.2205,22.100626,87.8937,69.4069,0.405539,-0.18859,-0.019231,0.085298,1.148375,1.151538,18.487,248.891,2619.549,0.5789925,0.00591583,1515.031,46.8986
78.26,v3_climb,0.0,758.6434,121.78108,0.360972,6.0,8440.37,1.138235,283.2188,22.100508,87.8937,69.4028,0.405541,-0.1884,-0.019212,0.085317,1.148375,1.15154,18.491,248.89,2619.387,0.5791108,0.00591583,1515.031,46.899
78.28,v3_climb,0.0,758.898,121.77731,0.360962,6.0,8439.638,1.138206,283.2172,22.100389,87.8937,69.3988,0.405543,-0.18821,-0.019192,0.085336,1.148375,1.151541,18.495,248.888,2619.225,0.5792291,0.00591583,1515.031,46.8995
78.3,v3_climb,0.0,759.1526,121.77355,0.360952,6.0,8438.906,1.138178,283.2155,22.100271,87.8937,69.3947,0.405546,-0.18803,-0.019173,0.085355,1.148375,1.151543,18.499,248.887,2619.063,0.5793475,0.00591583,1515.031,46.9
78.32,v3_climb,0.0,759.4071,121.76979,0.360942,6.0,8438.175,1.13815,283.2139,22.100153,87.8937,69.3907,0.405548,-0.18784,-0.019154,0.085374,1.148375,1.151544,18.503,248.886,2618.901,0.5794658,0.00591583,1515.031,46.9004
78.34,v3_climb,0.0,759.6617,121.76603,0.360932,6.0,8437.444,1.138121,283.2122,22.100034,87.8937,69.3866,0.40555,-0.18765,-0.019135,0.085393,1.148375,1.151546,18.507,248.884,2618.739,0.5795841,0.00591583,1515.031,46.9009
78.36,v3_climb,0.0,759.9162,121.76228,0.360922,6.0,8436.715,1.138093,283.2105,22.099916,87.8937,69.3826,0.405552,-0.18746,-0.019116,0.085413,1.148375,1.151547,18.511,248.883,2618.578,0.5797024,0.00591583,1515.031,46.9013
78.38,v3_climb,0.0,760.1708,121.75853,0.360912,6.0,8435.985,1.138065,283.2089,22.099798,87.8937,69.3785,0.405554,-0.18727,-0.019097,0.085432,1.148375,1.151548,18.515,248.882,2618.417,0.5798207,0.00591583,1515.031,46.9018
78.4,v3_climb,0.0,760.4253,121.75478,0.360902,6.0,8435.257,1.138037,283.2072,22.099679,87.8937,69.3745,0.405556,-0.18709,-0.019078,0.085451,1.148375,1.15155,18.519,248.88,2618.255,0.579939,0.00591583,1515.031,46.9022
78.42,v3_climb,0.0,760.6798,121.75104,0.360892,6.0,8434.528,1.138008,283.2056,22.099561,87.8937,69.3705,0.405559,-0.1869,-0.019059,0.08547,1.148375,1.151551,18.523,248.879,2618.095,0.5800574,0.00591583,1515.031,46.9027
78.44,v3_climb,0.0,760.9344,121.7473,0.360882,6.0,8433.801,1.13798,283.2039,22.099443,87.8937,69.3664,0.405561,-0.18671,-0.019039,0.085489,1.148375,1.151553,18.527,248.878,2617.934,0.5801757,0.00591583,1515.031,46.9032
78.46,v3_climb,0.0,761.1889,121.74357,0.360872,6.0,8433.074,1.137952,283.2023,22.099325,87.8937,69.3624,0.405563,-0.18653,-0.01902,0.085508,1.148375,1.151554,18.531,248.876,2617.773,0.580294,0.00591583,1515.031,46.9036
78.48,v3_climb,0.0,761.4434,121.73984,0.360862,6.0,8432.347,1.137923,283.2006,22.099206,87.8937,69.3584,0.405565,-0.18634,-0.019001,0.085527,1.148375,1.151555,18.535,248.875,2617.613,0.5804123,0.00591583,1515.031,46.9041
78.5,v3_climb,0.0,761.6979,121.73611,0.360852,6.0,8431.621,1.137895,283.199,22.099088,87.8937,69.3544,0.405567,-0.18615,-0.018982,0.085546,1.148375,1.151557,18.539,248.874,2617.452,0.5805306,0.00591583,1515.031,46.9045
78.52,v3_climb,0.0,761.9524,121.73239,0.360842,6.0,8430.896,1.137867,283.1973,22.09897,87.8937,69.3503,0.405569,-0.18597,-0.018963,0.085565,1.148375,1.151558,18.543,248.872,2617.292,0.5806489,0.00591583,1515.031,46.905
78.54,v3_climb,0.0,762.2069,121.72867,0.360832,6.0,8430.171,1.137839,283.1957,22.098851,87.8937,69.3463,0.405572,-0.18578,-0.018944,0.085584,1.148375,1.15156,18.547,248.871,2617.132,0.5807673,0.00591583,1515.031,46.9054
78.56,v3_climb,0.0,762.4613,121.72495,0.360822,6.0,8429.447,1.13781,283.194,22.098733,87.8937,69.3423,0.405574,-0.18559,-0.018925,0.085603,1.148375,1.151561,18.551,248.87,2616.973,0.5808856,0.00591583,1515.031,46.9059
78.58,v3_climb,0.0,762.7158,121.72124,0.360812,6.0,8428.724,1.137782,283.1923,22.098615,87.8937,69.3383,0.405576,-0.18541,-0.018906,0.085622,1.148375,1.151563,18.555,248.868,2616.813,0.5810039,0.00591583,1515.031,46.9064
78.6,v3_climb,0.0,762.9703,121.71753,0.360802,6.0,8428.001,1.137754,283.1907,22.098496,87.8937,69.3343,0.405578,-0.18522,-0.018887,0.085641,1.148375,1.151564,18.559,248.867,2616.654,0.5811222,0.00591583,1515.031,46.9068
78.62,v3_climb,0.0,763.2247,121.71383,0.360792,6.0,8427.278,1.137725,283.189,22.098378,87.8937,69.3303,0.40558,-0.18504,-0.018869,0.08566,1.148375,1.151565,18.563,248.866,2616.494,0.5812405,0.00591583,1515.031,46.9073
78.64,v3_climb,0.0,763.4792,121.71013,0.360782,6.0,8426.556,1.137697,283.1874,22.09826,87.8937,69.3263,0.405582,-0.18485,-0.01885,0.085679,1.148375,1.151567,18.567,248.864,2616.335,0.5813588,0.00591583,1515.031,46.9077
78.66,v3_climb,0.0,763.7336,121.70643,0.360772,6.0,8425.835,1.137669,283.1857,22.098141,87.8937,69.3223,0.405585,-0.18467,-0.018831,0.085698,1.148375,1.151568,18.571,248.863,2616.176,0.5814772,0.00591583,1515.031,46.9082
78.68,v3_climb,0.0,763.988,121.70274,0.360762,6.0,8425.114,1.137641,283.1841,22.098023,87.8937,69.3183,0.405587,-0.18448,-0.018812,0.085717,1.148375,1.15157,18.575,248.862,2616.018,0.5815955,0.00591583,1515.031,46.9086
78.7,v3_climb,0.0,764.2424,121.69905,0.360752,6.0,8424.394,1.137612,283.1824,22.097905,87.8937,69.3143,0.405589,-0.1843,-0.018793,0.085736,1.148375,1.151571,18.579,248.86,2615.859,0.5817138,0.00591583,1515.031,46.9091
78.72,v3_climb,0.0,764.4968,121.69536,0.360742,6.0,8423.674,1.137584,283.1808,22.097786,87.8937,69.3103,0.405591,-0.18411,-0.018774,0.085754,1.148375,1.151572,18.583,248.859,2615.7,0.5818321,0.00591583,1515.031,46.9096
78.74,v3_climb,0.0,764.7513,121.69168,0.360733,6.0,8422.955,1.137556,283.1791,22.097668,87.8937,69.3063,0.405593,-0.18393,-0.018755,0.085773,1.148375,1.151574,18.587,248.858,2615.542,0.5819504,0.00591583,1515.031,46.91
78.76,v3_climb,0.0,765.0057,121.688,0.360723,6.0,8422.237,1.137528,283.1775,22.09755,87.8937,69.3023,0.405595,-0.18374,-0.018736,0.085792,1.148375,1.151575,18.591,248.856,2615.384,0.5820687,0.00591583,1515.031,46.9105
78.78,v3_climb,0.0,765.26,121.68433,0.360713,6.0,8421.519,1.137499,283.1758,22.097431,87.8937,69.2984,0.405598,-0.18356,-0.018718,0.085811,1.148375,1.151577,18.595,248.855,2615.226,0.5821871,0.00591583,1515.031,46.9109
78.8,v3_climb,0.0,765.5144,121.68066,0.360703,6.0,8420.801,1.137471,283.1742,22.097313,87.8937,69.2944,0.4056,-0.18337,-0.018699,0.08583,1.148375,1.151578,18.599,248.854,2615.068,0.5823054,0.00591583,1515.031,46.9114
78.82,v3_climb,0.0,765.7688,121.67699,0.360693,6.0,8420.084,1.137443,283.1725,22.097195,87.8937,69.2904,0.405602,-0.18319,-0.01868,0.085848,1.148375,1.151579,18.603,248.852,2614.911,0.5824237,0.00591583,1515.031,46.9118
78.84,v3_climb,0.0,766.0232,121.67333,0.360683,6.0,8419.368,1.137414,283.1708,22.097076,87.8937,69.2864,0.405604,-0.183,-0.018661,0.085867,1.148375,1.151581,18.607,248.851,2614.753,0.582542,0.00591583,1515.031,46.9123
78.86,v3_climb,0.0,766.2775,121.66967,0.360674,6.0,8418.652,1.137386,283.1692,22.096958,87.8937,69.2825,0.405606,-0.18282,-0.018642,0.085886,1.148375,1.151582,18.611,248.85,2614.596,0.5826603,0.00591583,1515.031,46.9128
78.88,v3_climb,0.0,766.5319,121.66601,0.360664,6.0,8417.937,1.137358,283.1675,22.09684,87.8937,69.2785,0.405609,-0.18264,-0.018624,0.085905,1.148375,1.151584,18.615,248.848,2614.439,0.5827786,0.00591583,1515.031,46.9132
78.9,v3_climb,0.0,766.7862,121.66236,0.360654,6.0,8417.223,1.13733,283.1659,22.096722,87.8937,69.2746,0.405611,-0.18245,-0.018605,0.085923,1.148375,1.151585,18.619,248.847,2614.282,0.582897,0.00591583,1515.031,46.9137
78.92,v3_climb,0.0,767.0406,121.65871,0.360644,6.0,8416.509,1.137301,283.1642,22.096603,87.8937,69.2706,0.405613,-0.18227,-0.018586,0.085942,1.148375,1.151586,18.623,248.846,2614.125,0.5830153,0.00591583,1515.031,46.9141
78.94,v3_climb,0.0,767.2949,121.65506,0.360635,6.0,8415.795,1.137273,283.1626,22.096485,87.8937,69.2666,0.405615,-0.18209,-0.018568,0.085961,1.148375,1.151588,18.627,248.844,2613.968,0.5831336,0.00591583,1515.031,46.9146
78.96,v3_climb,0.0,767.5492,121.65142,0.360625,6.0,8415.082,1.137245,283.1609,22.096367,87.8937,69.2627,0.405617,-0.1819,-0.018549,0.08598,1.148375,1.151589,18.631,248.843,2613.812,0.5832519,0.00591583,1515.031,46.915
78.98,v3_climb,0.0,767.8035,121.64778,0.360615,6.0,8414.37,1.137217,283.1593,22.096248,87.8937,69.2588,0.405619,-0.18172,-0.01853,0.085998,1.148375,1.151591,18.635,248.842,2613.655,0.5833702,0.00591583,1515.031,46.9155
79.0,v3_climb,0.0,768.0578,121.64415,0.360605,6.0,8413.658,1.137188,283.1576,22.09613,87.8937,69.2548,0.405622,-0.18154,-0.018512,0.086017,1.148375,1.151592,18.639,248.84,2613.499,0.5834885,0.00591583,1515.031,46.916
79.02,v3_climb,0.0,768.3121,121.64052,0.360596,6.0,8412.947,1.13716,283.156,22.096012,87.8937,69.2509,0.405624,-0.18135,-0.018493,0.086036,1.148375,1.151593,18.643,248.839,2613.343,0.5836069,0.00591583,1515.031,46.9164
79.04,v3_climb,0.0,768.5664,121.63689,0.360586,6.0,8412.236,1.137132,283.1543,22.095893,87.8937,69.2469,0.405626,-0.18117,-0.018474,0.086054,1.148375,1.151595,18.647,248.838,2613.187,0.5837252,0.00591583,1515.031,46.9169
79.06,v3_climb,0.0,768.8207,121.63327,0.360576,6.0,8411.526,1.137104,283.1527,22.095775,87.8937,69.243,0.405628,-0.18099,-0.018456,0.086073,1.148375,1.151596,18.651,248.836,2613.032,0.5838435,0.00591583,1515.031,46.9173
